timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced,anomaly_status
2018-07-30 09:45:00,58224,120,0,112,0,94,10,5.783333333333333,6,3.433333333333333,419,120,anomaly detected at 2018-07-30 09:45:00 due to high value of num_route_changes=94
2018-07-30 09:50:00,58224,1,0,206,0,1,5,5.0,3,3.0,525,1,anomaly detected at 2018-07-30 09:50:00 due to high value of num_route_changes=1
2018-07-30 09:55:00,58224,74,73,188,0,1,5,0.0675675675675675,2,0.027027027027027,5365,74,no anomalies detected
2018-07-30 10:00:00,58224,18,14,112,0,4,7,1.4444444444444444,2,0.3888888888888889,205,18,no anomalies detected
2018-07-30 10:05:00,58224,44,41,160,0,3,7,0.4772727272727273,2,0.1363636363636363,4060,44,no anomalies detected
2018-07-30 10:10:00,58224,22,0,108,0,22,9,8.363636363636363,3,2.772727272727273,1094,22,anomaly detected at 2018-07-30 10:10:00 due to high value of avg_path_length=8.363636363636363
2018-07-30 10:15:00,58224,36,14,217,0,20,9,5.166666666666667,5,1.5833333333333333,5678,36,no anomalies detected
2018-07-30 10:20:00,58224,15,0,126,0,15,9,6.6,5,2.6666666666666665,547,15,no anomalies detected
2018-07-30 10:25:00,58224,40,28,114,0,12,8,1.775,4,0.875,1710,40,no anomalies detected
2018-07-30 10:30:00,58224,33,16,114,0,9,8,2.878787878787879,4,0.6363636363636364,439,33,no anomalies detected
2018-07-30 10:35:00,58224,34,9,114,0,21,8,5.264705882352941,5,1.3529411764705883,614,34,no anomalies detected
2018-07-30 10:40:00,58224,5,1,102,0,4,8,5.8,6,2.4,855,5,no anomalies detected
2018-07-30 10:45:00,58224,44,39,135,0,5,9,0.7954545454545454,6,0.3409090909090909,4356,44,no anomalies detected
2018-07-30 10:50:00,58224,11,3,159,0,8,8,5.2727272727272725,3,2.090909090909091,631,11,no anomalies detected
2018-07-30 10:55:00,58224,11,7,110,0,4,6,2.090909090909091,4,1.181818181818182,628,11,no anomalies detected
2018-07-30 11:00:00,58224,1,0,131,0,1,6,6.0,3,3.0,539,1,no anomalies detected
2018-07-30 11:05:00,58224,6,5,73,0,1,5,0.8333333333333334,3,0.5,383,6,no anomalies detected
2018-07-30 11:10:00,58224,37,34,400,0,2,8,0.5405405405405406,3,0.1351351351351351,3856,37,no anomalies detected
2018-07-30 11:15:00,58224,15,5,93,0,10,7,4.0,4,2.2,387,15,no anomalies detected
2018-07-30 11:20:00,58224,23,22,1949,0,1,5,0.217391304347826,2,0.0869565217391304,10752,23,anomaly detected at 2018-07-30 11:20:00 due to high value of num_withdrawals=1949
2018-07-30 11:25:00,58224,28,8,104,0,20,6,4.25,4,2.392857142857143,1215,28,anomaly detected at 2018-07-30 11:25:00 due to high value of num_withdrawals=104
2018-07-30 11:30:00,58224,26,6,106,0,20,5,3.8461538461538463,3,2.230769230769231,476,26,no anomalies detected
2018-07-30 11:35:00,58224,16,11,100,0,5,6,1.8125,3,0.875,2466,16,no anomalies detected
2018-07-30 11:40:00,58224,1,0,100,0,1,5,5.0,2,2.0,342,1,no anomalies detected
2018-07-30 11:45:00,58224,23,22,140,0,1,11,0.4782608695652174,9,0.391304347826087,3657,23,no anomalies detected
2018-07-30 11:50:00,58224,27,8,66,0,19,6,4.222222222222222,13,8.222222222222221,329,27,anomaly detected at 2018-07-30 11:50:00 due to high value of avg_edit_distance=8.222222222222221
2018-07-30 11:55:00,58224,24,23,103,0,1,5,0.2083333333333333,3,0.125,526,24,"anomaly detected at 2018-07-30 11:55:00 due to high value of max_edit_distance=3, avg_edit_distance=0.125"
2018-07-30 12:00:00,58224,14,0,103,0,4,14,10.857142857142858,4,0.9285714285714286,394,14,anomaly detected at 2018-07-30 12:00:00 due to high value of avg_path_length=10.857142857142858
2018-07-30 12:05:00,58224,23,22,127,0,1,5,0.217391304347826,4,0.1739130434782608,558,23,anomaly detected at 2018-07-30 12:05:00 due to high value of avg_path_length=0.217391304347826
